timestamp,symbol,mempool_congestion_score,mempool_trend,mempool_volatility,fee_pressure_score,fee_trend,fee_volatility,network_activity_score,network_trend,network_volatility,block_production_rate,block_size_trend,block_weight_trend,market_structure_score,liquidity_score,volatility_score
2025-10-20T19:23:04.776394+00:00,BTC/USDT,0.711875,-177.53450895279428,13127.670384518398,0.1,0.014534725990233319,1.0246415719056068,1.0,6874.889521157818,192122.3695937499,2.410192338980467,-534.5184278350533,636.6556701030796,0.6147499999999999,0.0,1.084827855275817
2025-10-20T19:39:40.257577+00:00,BTC/USDT,0.721775,-179.67120184481848,13154.458911818429,0.1,0.0139514378730331,1.0246415719056068,1.0,6870.558830704143,191996.34334535,2.427996385932746,-1279.4574131850209,-619.7756646771717,0.6187100000000001,0.0,1.0853007186911519
2025-10-20T19:53:18.103381+00:00,BTC/USDT,0.722,-165.0283708627237,12739.11695987733,0.1,0.013368149755832889,1.0246415719056068,1.0,6864.891935698059,191829.625471973,2.4356080067691863,-944.2744506239806,-219.95436109602866,0.6188,0.0,1.0709002607151916
2025-10-20T20:27:15.617729+00:00,BTC/USDT,0.693325,-168.95460526315827,12790.85600783029,0.1,0.012784861638632666,1.0246415719056068,1.0,6865.558376287458,191849.46716906762,2.430894458604326,-632.3152265328309,469.7882257189463,0.6073299999999999,0.0,1.0726910346372724
2025-10-20T20:44:59.855995+00:00,BTC/USDT,0.676675,-158.21009224091185,12479.354965336837,0.1,0.012201573521432451,1.0246415719056068,1.0,6866.2866725470785,191871.20249568066,2.433320255841621,-432.0830371676575,1160.3965816603186,0.60067,0.0,1.0623801176428673
2025-10-20T20:56:45.078734+00:00,BTC/USDT,0.7042375,-143.019587628866,12010.289691643287,0.3,0.012906945198046664,1.0357110448484426,1.0,6861.543048021039,191730.84672060437,2.4335216964577153,-1117.7410336408025,-269.88503798154386,0.6716949999999999,0.0,1.046350552422447
2025-10-20T21:23:25.014098+00:00,BTC/USDT,0.7222,-139.17261937059143,11943.498334478045,0.4,0.014229517091698323,1.0662279799663663,1.0,6855.321351058611,191547.64453036175,2.4457437021633046,-897.8770347259903,376.5487452523187,0.70888,0.0,1.0437169461169165
2025-10-20T21:40:49.470614+00:00,BTC/USDT,0.930275,-127.77354856212713,11914.725801392511,0.1,0.01357840477482365,1.0662279799663663,1.0,6864.110309279057,191803.73958019068,2.4495701090802324,-1234.4645550732487,-421.5241725447708,0.70211,0.0,1.0436115118468283
2025-10-20T21:53:08.670323+00:00,BTC/USDT,0.936275,-99.15217037438973,11340.168036886602,0.1,0.012927292457948998,1.0662279799663663,1.0,6871.747388770916,192025.23773703043,2.4634736803254755,-1212.456307650564,254.78454286488702,0.70451,0.0,1.0251979135527638
2025-10-20T22:21:24.356373+00:00,BTC/USDT,0.645725,-91.08958220292995,11090.056571269028,0.1,0.012276180141074332,1.0662279799663663,1.0,6889.2502984283565,192525.29068797894,2.4542580744644544,-1265.2031334780258,99.95917661422001,0.58829,0.0,1.018527707868673
2025-10-20T22:42:03.575935+00:00,BTC/USDT,0.6322125000000001,-93.70021025501913,11143.339320319788,0.1,0.011625067824199678,1.0662279799663663,1.0,6911.277088986922,193147.72500668015,2.4475825399056466,-696.2470971242561,793.7166576234333,0.5828850000000001,0.0,1.022378580566036
2025-10-20T22:54:13.525322+00:00,BTC/USDT,0.611425,-99.03187059142711,11245.922276653077,0.1,0.010973955507325016,1.0662279799663663,1.0,6933.309359744363,193766.13388925587,2.4704184340531636,-446.0778079218658,1487.1492132392798,0.57457,0.0,1.0278593753857312
2025-10-20T23:20:33.089197+00:00,BTC/USDT,0.6163375,-103.76465002712973,11334.797499158502,0.1,0.010322843190450353,1.0662279799663663,1.0,6961.4502780786115,194541.05008519834,2.460576929793493,557.5051003798169,2180.646961475855,0.576535,0.0,1.0334049367890537
2025-10-20T23:40:02.908262+00:00,BTC/USDT,0.6450125,-104.32999186109627,11345.87199775644,0.1,0.009671730873575693,1.0662279799663663,1.0,6984.277122896402,195172.73968306126,2.453062533724841,909.3524213239284,2874.212920510031,0.5880049999999999,0.0,1.0358797187351947
